GT,Features1,Features2
1,-48.23098,29.946291
8,50.592922,-32.2163
8,57.642574,-37.1367
8,13.688221,-7.4088483
0,-31.097166,-33.157803
0,-44.362766,-37.3133
4,8.331947,38.95662
0,-44.1308,-36.782543
7,-38.83483,-2.948225
1,-41.508606,24.402594
7,-36.967396,-3.0691366
1,-50.050266,31.423199
6,21.811468,-60.294926
1,-50.43126,28.112028
3,42.675953,39.727753
3,49.643246,49.574043
6,18.811039,-57.530083
9,-18.422031,48.18375
0,-31.53809,-31.516329
5,-9.048782,-45.74864
7,-37.740788,-9.083343
7,-34.804688,3.7021327
3,63.00028,61.099155
7,-40.64486,-5.021581
5,-16.316063,-66.09332
6,32.175797,-70.89101
4,14.6684675,83.21286
3,22.79019,16.86017
2,52.152332,8.830736
2,47.48803,5.9233336
4,14.406998,68.24919
1,-48.166122,28.57329
1,-50.343136,30.531672
1,-50.70489,27.82958
8,55.36786,-35.00534
5,-12.253001,-58.068695
3,47.265846,42.910587
9,-7.3452215,15.656239
7,-40.722775,-7.075418
8,45.556225,-29.551208
1,-26.942509,13.146872
4,6.816147,32.562595
0,-42.104435,-33.392765
1,-60.34952,32.04707
6,30.483324,-50.23296
7,-45.90888,-7.9366055
7,-41.23313,-3.0307813
3,49.89174,47.543667
1,-44.219303,24.259035
6,21.16651,-57.4054
2,56.917072,4.2591352
6,25.786158,-66.83645
5,-7.1534634,-40.994705
2,43.022717,0.5676023
8,52.956337,-30.542038
1,-60.4055,33.84197
1,-52.462303,31.289217
0,-45.5873,-43.50267
9,-11.425567,25.067656
3,41.27701,39.183666
3,53.41173,47.20488
1,-46.81442,28.513132
8,39.54611,-24.494892
5,-6.989139,-36.49795
2,54.178932,5.1854305
6,20.050411,-37.044376
8,44.898773,-27.424612
8,45.079304,-28.687563
8,62.450485,-34.592113
6,17.469055,-42.207226
7,-48.732735,-5.6994286
1,-48.88068,26.468521
1,-49.971012,29.251783
1,-54.819813,31.844534
7,-40.59134,-3.5375519
8,52.89211,-32.640446
9,-19.78627,45.24427
1,-52.209824,30.852663
2,41.855137,10.050585
0,-37.37113,-35.737244
0,-50.83554,-48.658688
7,-56.0372,-11.173099
1,-57.1496,30.200396
3,42.62,44.30061
2,26.300316,2.8361793
7,-47.29224,-4.543706
3,41.748814,45.70999
9,-21.704777,53.47961
4,24.480904,86.00849
6,24.585148,-61.79474
5,-10.098999,-57.046783
8,45.94037,-26.439964
6,26.207275,-70.68157
4,22.044918,82.88389
7,-61.36041,-8.126532
1,-50.646236,27.984749
8,39.42794,-24.653994
0,-46.84721,-41.364353
9,-19.221073,40.948383
6,18.15438,-41.223564
0,-55.266987,-51.442
6,34.032253,-79.49591
1,-54.50713,30.57553
2,80.943184,7.7026253
2,64.20938,7.9909983
8,60.508335,-35.15924
3,48.578915,48.64305
0,-45.557392,-44.454567
4,22.6291,72.53821
5,-5.8932486,-50.43324
5,-11.22379,-55.244858
0,-48.72659,-45.965168
6,25.774796,-60.17142
1,-44.800392,28.586832
7,-51.05483,-7.8565626
3,38.031776,36.172836
0,-52.88074,-50.144558
5,-15.880666,-82.10898
1,-47.04931,23.475492
7,-44.845135,-8.074033
2,22.357687,3.3095918
4,2.636361,14.155904
3,63.72082,61.83999
1,-45.601856,27.646803
4,24.68962,74.358765
3,23.700693,19.48794
5,-8.723867,-51.524693
0,-40.78646,-34.61333
6,17.858389,-58.412395
8,53.58951,-35.3451
7,-47.689262,-6.050419
1,-44.249332,25.166119
8,46.546326,-30.554136
6,20.324568,-53.7337
8,32.713436,-20.856478
6,36.875977,-71.10722
7,-49.072433,-7.225538
0,-29.938078,-30.18773
4,22.328398,74.63429
7,-43.705982,-6.637396
7,-60.785397,-11.246662
2,80.82887,12.151624
7,-57.247135,-10.718902
5,-15.426891,-67.32066
3,57.14836,53.348984
7,-46.223385,-7.6394763
9,-25.199253,56.442913
3,53.85558,51.57548
8,42.67152,-26.328737
0,-53.248436,-46.353123
1,-55.25922,30.396082
0,-19.042198,-17.722698
5,-13.534789,-57.594006
0,-28.212942,-26.497046
8,39.44637,-22.074049
2,41.241405,4.252617
2,66.69131,9.354873
6,33.611427,-75.4218
7,-65.057556,-11.630071
9,-24.208614,51.35385
4,14.869237,62.138233
8,46.24424,-36.238075
2,35.32327,3.9622195
6,29.226866,-69.25166
6,16.508316,-46.008976
6,32.91622,-76.75805
4,16.701254,63.04301
4,1.6260571,23.825247
5,-13.495786,-55.83376
4,23.945889,86.10921
5,-15.596429,-58.983624
1,-56.16553,33.435272
8,60.255474,-34.524937
1,-53.046577,27.394716
6,29.408573,-78.71379
6,24.819843,-61.853004
4,23.83263,82.16019
5,-10.213473,-47.96865
4,21.50568,72.56975
6,23.98351,-55.08792
4,16.854393,63.83604
3,48.74435,47.984882
1,-53.068623,29.643127
3,51.349686,51.3203
8,39.305637,-25.835083
8,53.93412,-33.993507
7,-55.269516,-9.538119
6,15.297462,-39.233624
5,-9.014144,-46.28342
4,19.197084,61.977135
5,-13.150709,-66.61337
9,-10.643218,25.687216
1,-45.667885,26.156385
0,-37.405937,-34.402065
8,46.59569,-34.03092
1,-48.5665,30.514688
9,-11.611825,35.8296
7,-47.485374,-2.4594676
3,41.363544,38.20097
6,27.231323,-64.64576
6,35.247997,-84.40739
1,-47.858734,28.689165
3,50.272793,50.155922
6,21.34206,-51.70093
3,62.28199,57.7799
3,44.39511,41.858738
2,74.08547,12.131754
9,-24.058193,55.698437
2,55.92929,5.380937
3,32.0612,31.844828
6,22.542206,-48.757748
1,-34.947647,17.969809
9,-30.394508,69.46543
5,-5.3360443,-29.580313
9,-27.330162,63.67278
1,-42.616417,29.347181
6,26.927738,-62.9407
5,-8.599397,-44.392925
5,-9.704406,-53.479694
6,23.732418,-70.09144
5,-6.838616,-38.708187
9,-16.930328,43.14096
3,46.91909,42.933983
0,-45.391598,-42.535522
3,35.284447,30.18569
9,-20.885204,53.178696
8,39.70437,-27.049389
7,-41.894226,5.9143305
1,-43.3476,25.596802
4,15.03629,48.72877
6,13.122149,-32.506332
7,-59.52141,-6.136987
5,-9.86504,-46.24853
7,-43.527706,-6.6385894
6,24.980955,-69.79393
2,68.24662,13.8342285
8,51.284138,-29.88463
5,-7.066225,-36.903103
1,-28.676765,17.39183
3,45.074825,44.289486
9,-21.544434,42.893204
4,6.6759872,26.249186
7,-41.929127,-6.5722756
1,-56.620552,30.089678
6,28.387089,-73.19647
4,8.401277,31.79371
8,45.025597,-33.674854
5,-16.868664,-75.85422
3,45.095615,46.568493
1,-50.38579,28.047222
7,-58.74838,-7.403045
8,58.50106,-31.733728
4,26.96081,84.17159
4,18.453922,60.296482
7,-57.07609,-8.194561
0,-43.365704,-42.04021
0,-51.98588,-46.087543
9,-14.804725,36.00973
9,-22.946526,54.661667
2,67.09887,10.40357
0,-39.571926,-40.159813
1,-58.082077,29.060873
0,-50.50943,-49.822697
1,-61.615093,32.916584
3,44.932686,43.015377
4,13.335031,43.209892
7,-51.79311,-7.240609
1,-46.825344,26.195156
9,-20.784664,47.898785
1,-42.235252,26.093206
3,49.110355,54.40049
7,-36.522766,-4.996245
0,-48.36918,-36.652256
1,-51.19765,28.461205
2,38.012276,3.7715707
7,-54.736202,-9.61447
0,-48.93184,-35.857956
2,53.090263,5.7470098
1,-53.586872,27.855768
8,30.011662,-16.201778
0,-47.565464,-46.624214
2,66.550415,5.4671364
1,-53.763107,27.636953
8,45.741375,-24.286037
0,-46.404007,-44.03851
0,-46.48238,-45.357903
4,24.315807,72.437004
2,56.29168,6.051836
0,-38.5864,-33.991432
5,-11.597318,-57.522495
1,-53.279194,28.735868
7,-65.2823,-9.948126
0,-46.44521,-46.148823
8,26.649656,-16.253082
4,25.603388,82.94462
2,45.342518,6.2454123
7,-37.10485,-6.240793
9,-20.972181,45.64999
9,-32.538452,68.397285
1,-59.837444,30.945284
2,53.820118,9.956364
2,75.47197,7.9719644
0,-42.36817,-35.875175
2,59.862133,5.2062488
6,30.649637,-77.555954
5,-13.3067255,-51.63013
2,57.476566,8.234926
6,19.05727,-52.99248
6,23.687756,-58.431614
3,32.265785,21.731354
2,73.06987,6.4857125
9,-21.659054,47.78758
2,34.17197,2.9627397
2,52.040936,2.7409055
9,-24.644659,60.451916
5,-11.6252985,-63.178837
9,-23.422306,60.22697
4,20.283598,62.496655
0,-47.91315,-47.645756
6,23.65254,-62.966625
1,-55.309975,28.258814
1,-41.633793,23.922556
2,56.43964,6.0983753
4,8.179048,46.383076
3,41.38747,41.621567
7,-43.63981,-5.226698
4,18.234194,87.39139
9,-25.121037,57.100697
5,-21.063683,-76.27597
4,11.375958,72.82043
6,29.846615,-80.14658
2,51.663284,2.8634262
7,-40.92895,-5.8048244
4,18.80259,52.18829
8,54.49333,-30.51298
4,10.768512,47.472523
9,-18.960953,43.345894
3,31.380342,21.274343
0,-34.59853,-32.499477
6,30.638453,-74.51638
1,-51.95017,29.485647
4,19.926487,81.5239
2,67.37196,9.239321
6,19.686388,-53.973232
3,49.766098,43.868576
6,26.778267,-59.091713
4,20.839773,87.182335
0,-55.280025,-51.638382
5,-18.812275,-55.66057
5,-16.843609,-77.37332
6,34.36923,-82.863884
7,-35.92602,-5.3649187
7,-36.751705,-4.0447993
9,-19.11507,33.273727
0,-50.503796,-53.234493
4,11.619578,39.823788
1,-43.11047,23.143501
6,34.398186,-79.90949
2,72.461716,7.840024
9,-26.827177,57.43494
3,44.54569,39.95657
9,-10.688274,24.557276
4,22.671303,78.3532
5,-10.535598,-55.58479
5,-12.474595,-55.30522
1,-47.51681,28.921816
6,32.869473,-80.93557
1,-33.82389,21.977888
7,-50.01641,-7.216442
3,31.718634,30.99143
8,52.220737,-32.25718
9,-15.368069,48.617195
9,-18.565453,39.966854
3,33.921955,35.29762
7,-57.212044,-10.999659
3,38.481632,35.28147
4,18.045479,80.92939
9,-24.893433,53.992382
3,32.799026,30.528767
9,-14.668006,36.5375
8,43.186867,-22.511564
8,55.878597,-36.85261
5,-20.452423,-74.55736
9,-6.0043306,13.7929
1,-59.124058,30.798258
8,49.18856,-31.70339
8,43.314373,-23.41955
3,39.529526,33.064552
5,-15.101457,-60.354794
1,-46.87031,28.577902
2,62.741703,8.51429
0,-35.93062,-34.93827
8,44.69233,-27.890537
8,43.49188,-27.136312
6,32.272648,-79.90047
8,25.655972,-16.012875
1,-49.62921,26.98824
6,26.764767,-67.11273
9,-20.033773,42.483105
9,-11.264677,48.3
2,53.259457,6.291112
3,44.32836,39.432552
4,18.225845,80.05474
7,-30.084072,-2.3181732
0,-26.190916,-26.611982
6,11.933426,-36.664013
9,-17.943207,43.05313
4,20.394228,56.360332
9,-15.365611,35.29719
6,24.41463,-63.92161
3,47.2653,43.135296
7,-32.222527,-2.7352595
7,-61.96983,-10.085592
7,-53.31361,-10.225647
1,-43.985554,24.73103
1,-52.729786,31.399282
8,51.400734,-32.48347
8,48.770184,-35.58454
4,11.815759,80.66532
2,49.337532,4.9768314
4,10.550694,73.36304
9,-10.7133875,23.253298
2,65.7044,8.4888935
5,-9.195773,-48.209576
7,-54.222965,-9.615279
8,53.651207,-32.084255
5,-13.057055,-52.326725
6,9.615784,-27.866697
8,54.587807,-31.866386
6,33.5821,-86.85139
5,-15.712142,-78.76253
4,15.217042,73.291405
3,56.261093,52.644077
3,56.497166,57.05484
2,59.382877,5.873992
8,35.965565,-21.155704
2,70.1642,10.130376
9,-21.559113,43.48727
0,-37.992344,-42.842716
4,12.381847,40.43875
5,-7.516265,-34.982254
1,-56.024406,33.09693
8,53.925392,-34.757137
3,51.8348,50.79858
6,34.776978,-89.013145
7,-35.552673,-4.410636
0,-50.367527,-49.075836
2,54.89831,9.550024
4,19.917103,87.66008
7,-26.799767,-2.095385
0,-40.648075,-45.996815
7,-52.55296,-5.353884
3,52.235973,48.691765
7,-53.947147,-10.21706
8,38.229416,-22.572071
3,34.773937,33.479206
1,-57.577694,29.783602
1,-49.445034,30.653517
0,-26.831976,-31.732294
0,-29.725729,-28.109518
3,50.774773,50.167133
4,13.999186,47.216316
0,-37.462452,-45.692352
0,-40.748455,-34.976803
4,15.907937,85.94772
1,-52.919697,27.13183
7,-45.77721,-8.668005
4,14.886913,71.864525
4,17.745308,74.942856
3,65.79953,62.440495
9,-21.646858,46.66384
1,-37.28538,17.753016
2,46.34466,5.3497324
5,-9.102666,-58.06912
9,-28.910702,57.52135
9,-10.127099,17.817982
1,-51.507698,27.849073
9,-21.984077,46.466534
2,59.78708,10.880798
0,-30.614704,-32.723526
1,-56.741962,30.445326
5,-16.35787,-58.40077
7,-52.435482,-8.271969
1,-55.10097,29.15433
1,-51.953022,27.609915
7,-64.368095,-13.840062
6,16.273756,-41.43473
4,15.369491,65.483185
7,-45.75952,-9.819197
0,-47.69013,-43.782406
3,52.456127,50.04202
5,-13.423081,-62.997086
3,50.532368,48.597206
2,63.12242,5.820389
6,30.915283,-79.39507
3,41.481354,41.56331
2,62.809856,6.530738
4,21.477615,70.46294
8,51.012127,-30.685207
4,20.932785,68.259514
7,-57.205776,-8.415454
6,34.51746,-80.78399
6,31.129784,-72.55594
4,21.245161,62.478382
4,16.832987,60.856552
8,34.081345,-21.660435
9,-25.136055,48.30194
5,-1.8825958,-29.579788
8,49.425934,-30.498346
4,18.28055,50.214886
8,54.787228,-36.281155
3,40.817265,30.28301
2,68.360504,7.5558243
8,58.445637,-34.187176
9,-25.131264,55.217503
4,12.778371,66.390564
6,30.592823,-78.851204
1,-48.363346,30.541191
5,-19.202393,-64.68953
0,-37.861515,-29.711716
5,-16.549479,-77.24281
2,37.75922,3.6450129
9,-17.642057,48.314106
3,44.96898,47.572117
5,-17.751356,-73.874466
6,24.572264,-74.3748
3,44.084614,45.05693
7,-49.715717,-8.061817
7,-61.37799,-10.635547
0,-44.681843,-43.833256
4,24.500837,82.274704
6,30.921604,-74.473175
3,55.701275,55.233143
1,-41.924564,22.023924
6,34.153828,-78.842186
7,-41.49354,-6.0615964
0,-41.9318,-41.763298
4,13.765269,54.9951
0,-45.615013,-42.611507
1,-49.411564,27.25208
4,20.34518,72.74042
4,21.860657,68.13689
6,26.700218,-68.04391
5,-6.079722,-33.077824
6,32.68336,-79.8979
2,69.350975,10.312889
9,-29.64787,63.753117
4,24.262123,72.979614
0,-33.61283,-36.0978
6,23.875727,-55.111843
1,-55.27096,32.97348
1,-56.647873,31.872732
1,-47.174397,26.026154
2,80.718704,7.5145683
3,49.029575,47.519745
0,-38.04588,-35.45322
2,46.38849,16.456007
1,-55.15144,30.10618
1,-43.97783,22.062305
9,-23.796478,53.9066
0,-42.648556,-47.606403
8,37.184418,-21.880108
0,-49.29635,-50.250107
9,-19.13137,47.33205
1,-48.93458,28.844557
7,-49.57216,-11.082967
2,78.53055,10.012436
4,21.5275,67.999054
3,57.85335,51.912464
5,-9.038264,-59.93596
4,14.981015,54.69112
8,30.105125,-17.843796
7,-45.12957,-4.772771
4,10.305064,66.45284
8,57.56131,-35.813107
6,19.123728,-52.069675
9,-16.509544,33.977257
3,42.764835,39.483337
0,-48.225994,-46.20203
7,-41.62951,-5.150086
1,-46.948063,27.362633
3,55.10278,55.19589
2,68.35826,7.1381526
5,-7.0108514,-40.12929
3,58.33396,54.745113
3,51.755585,50.75524
4,26.648348,78.89424
5,-12.020473,-51.31313
5,-15.365839,-66.87576
9,-10.925021,25.844107
6,29.802017,-72.36835
9,-16.915348,41.03216
7,-40.639385,-6.419748
0,-46.507565,-43.634804
8,31.607822,-17.375635
6,29.569181,-77.53162
9,-17.501709,38.67222
2,72.13352,1.1313102
0,-42.47387,-37.817287
6,39.287235,-91.11083
1,-47.592854,30.804575
3,48.260284,45.472603
2,67.92961,11.024783
7,-60.21391,-10.216831
3,51.343678,47.747036
9,-20.29136,50.987785
4,19.761086,57.958363
1,-58.083454,32.51415
5,-8.494674,-39.254093
4,26.962912,83.46124
7,-37.675293,-1.8556721
7,-56.514347,-8.750984
8,29.310402,-20.183125
1,-46.15226,24.545929
9,-20.442148,44.183372
4,21.558977,65.84276
8,53.73251,-34.012074
5,-13.748406,-43.669254
6,30.369146,-80.29147
1,-45.40137,25.419926
5,-20.43255,-77.95634
3,33.785866,34.08715
0,-44.280743,-39.085785
1,-52.877827,28.896046
6,31.526758,-74.909256
1,-22.483826,10.325394
8,55.795135,-30.507643
6,27.312061,-58.329826
9,-21.059656,47.35688
0,-39.953907,-42.84495
4,15.22655,55.752926
0,-19.354141,-20.190563
1,-51.871742,33.89416
3,34.23898,36.29934
9,-28.440287,63.540894
8,41.864845,-29.634438
5,-12.7661,-56.017166
4,15.230943,83.36933
3,54.246433,54.20588
6,23.74784,-67.96347
0,-43.157257,-44.779697
3,44.27993,43.308823
4,7.357767,53.64928
4,28.408041,74.54532
8,55.502575,-34.80897
8,54.65237,-36.666267
9,-22.226994,47.87479
7,-50.808205,-10.3755245
1,-51.51093,35.01342
8,29.625547,-15.815691
4,18.308922,62.243374
0,-46.901028,-42.584713
0,-44.632633,-39.74231
1,-42.848835,22.682081
5,-14.856176,-56.623425
8,29.373764,-14.678174
5,-8.162273,-34.58345
8,49.232746,-30.87386
4,20.212837,68.820786
9,-21.831917,60.76098
0,-45.901474,-43.781044
6,29.093933,-71.13319
7,-27.46738,-2.266108
3,20.76463,15.125641
6,23.209639,-63.87705
5,-7.449218,-31.916016
0,-45.987835,-43.64928
9,-17.512135,37.65946
1,-37.029915,23.305037
0,-40.40272,-40.087933
7,-38.550415,-3.3417048
2,45.3774,4.0002546
0,-26.974337,-29.733898
3,40.08509,26.763353
6,9.139935,-24.185421
6,20.97002,-55.79749
8,56.855904,-30.734423
2,43.680187,3.5401857
9,-20.979553,47.701054
0,-37.45057,-34.865654
5,-17.212177,-66.258484
9,-13.705436,36.027523
4,9.663928,53.53554
8,37.768425,-22.282904
7,-37.645557,1.7418505
0,-15.467386,-14.57032
6,22.432457,-56.715343
9,-21.016949,51.636402
0,-44.064922,-41.108036
1,-54.7422,30.648409
8,62.502586,-33.32595
3,38.49181,32.286594
1,-40.032948,21.054834
2,36.85339,3.2545476
7,-52.96158,-4.232776
1,-50.991344,27.608364
7,-51.857113,-5.5153594
5,-14.192349,-70.62378
1,-46.592213,32.41122
0,-46.48539,-50.68568
3,39.287033,36.435833
0,-40.30138,-36.630337
2,79.05287,8.814267
7,-61.167847,-9.420615
3,51.105774,47.68487
9,-5.9178643,13.510519
1,-45.95319,30.403408
3,48.067947,42.720432
4,18.579496,59.07368
7,-49.044052,-5.531603
2,59.24432,11.242277
1,-40.49805,23.721457
0,-43.002544,-38.34555
8,46.010952,-25.293861
0,-17.483944,-15.128745
6,19.675568,-47.458256
4,4.512204,34.476635
4,16.700317,54.69656
9,-22.362549,42.05808
9,-21.993235,40.270977
3,52.197342,48.732933
6,24.633755,-55.82317
8,47.297913,-29.298347
8,43.205143,-30.5819
4,21.252235,63.45705
7,-47.676735,-5.1675615
7,-50.22309,-5.997199
5,-6.4136705,-46.487667
2,83.11574,10.461702
5,-11.118305,-55.06592
5,-4.4370475,-20.984219
2,69.413895,11.453382
6,24.728159,-58.424374
7,-60.256084,-12.905641
3,54.98009,50.471043
3,55.51427,48.878967
6,28.754972,-75.258896
5,-3.8557677,-22.696598
9,-19.083511,40.409813
6,22.714619,-62.0318
6,27.804499,-68.84732
9,-26.758327,49.38824
3,50.223587,54.754475
5,-11.361447,-66.47936
2,76.65734,8.288752
4,17.24495,66.065
2,92.342186,11.360987
7,-16.29961,-1.1975886
4,22.802166,75.028625
2,23.837267,4.612326
6,26.82125,-63.57268
2,68.97566,6.3768826
5,-9.122099,-43.0253
4,17.906572,54.517212
5,-15.976371,-67.899445
3,35.037254,32.14139
1,-47.24895,30.41697
7,-50.11196,-9.584496
3,47.3901,47.76849
4,19.57877,60.423958
3,44.90134,42.88065
4,13.90005,71.59146
9,-14.07294,31.975428
5,-16.26876,-69.98791
7,-50.744102,-2.9093266
8,28.604258,-22.451723
8,64.522896,-37.521366
0,-45.639374,-47.85822
7,-32.255054,-1.8719989
8,44.067917,-26.153412
2,65.680046,12.109516
1,-42.33614,23.405712
2,68.46455,13.51972
1,-47.62768,26.57327
5,-11.278977,-50.315556
7,-62.397625,-6.686709
7,-32.061993,2.3160434
1,-49.423985,27.366655
9,-28.093975,52.569046
1,-60.784843,32.716
8,38.925694,-26.913645
1,-48.678875,27.50955
2,72.62374,12.732911
1,-57.858433,30.237116
1,-45.843143,30.580946
3,49.630844,41.67162
3,46.068302,43.388016
0,-53.430645,-53.257713
1,-49.02081,30.884844
6,28.10894,-64.715706
3,46.660904,43.609432
9,-16.885063,51.977966
0,-56.51636,-54.37053
7,-48.922768,-7.1671424
1,-58.122562,33.79334
3,29.331673,26.121586
2,87.36592,12.283193
2,66.28451,9.203949
3,24.480824,24.416574
9,-21.284477,45.747345
4,24.75752,73.03027
6,15.018294,-45.232872
5,-14.020643,-69.12476
3,31.44652,30.827402
6,29.651957,-76.31735
3,47.075665,49.418102
7,-47.485424,-6.8073645
4,15.506265,76.08198
8,65.01085,-40.46808
8,41.05158,-31.702623
9,-23.507956,54.044807
9,-18.834038,42.01585
0,-49.32768,-50.065815
6,21.407051,-50.254704
1,-51.200565,29.287088
7,-67.975464,-14.044916
2,72.257706,3.0503974
2,75.789696,13.881031
3,40.32241,35.95533
3,42.786606,34.129513
4,21.115967,69.40947
1,-47.870018,27.312605
7,-46.800095,-6.342765
3,36.352383,32.190342
8,77.062706,-44.970264
4,7.107503,57.52666
9,-20.549744,48.759815
8,53.738865,-34.082348
0,-57.05276,-56.92479
2,43.64353,2.956742
1,-54.95841,29.535109
4,21.400524,70.702675
2,82.94542,5.816707
2,40.035915,4.2364416
3,58.09599,50.60287
6,27.603703,-66.80004
4,28.2491,87.87679
1,-51.284164,27.886847
7,-36.790524,-4.9533424
9,-26.37588,59.90192
8,68.42262,-47.68903
2,63.13406,7.892679
9,-24.704235,62.89825
2,62.786865,10.713317
7,-35.78545,-4.0026164
7,-52.081272,-7.2434187
7,-35.439922,-1.3928326
7,-57.742702,-10.653045
7,-48.565018,-5.8113284
4,7.7302437,67.56171
3,54.248577,44.048428
8,54.973206,-33.602436
0,-26.491848,-21.532187
0,-51.44834,-45.28014
3,45.117413,41.462223
4,3.0903153,63.80808
1,-57.985916,30.415838
5,-14.46384,-64.46329
8,55.082554,-31.244093
0,-56.458797,-52.11694
7,-67.59424,-10.470916
0,-22.325731,-21.80256
6,35.46101,-89.62732
9,-16.984034,47.754883
4,24.616756,88.19528
2,80.573395,9.935967
0,-48.164623,-39.68081
2,53.53076,10.872924
2,67.251076,7.792685
9,-20.852673,47.620796
6,17.11104,-56.914394
2,65.90442,4.824004
8,47.164036,-29.14488
9,-23.936647,58.49367
3,49.359154,41.630722
6,29.720009,-71.05401
1,-54.94385,32.069614
0,-32.950165,-30.23253
1,-51.422115,26.89004
1,-49.295395,28.54701
7,-47.568893,-5.653261
4,13.478072,51.874763
7,-49.08852,-4.064142
3,32.27298,34.59814
1,-56.01576,31.174555
5,-13.861972,-55.021156
6,28.876186,-75.656235
1,-48.971672,25.375414
0,-42.632465,-31.907656
5,-14.819974,-67.81196
4,20.769905,76.50429
5,-10.412133,-49.860695
6,31.805096,-81.96323
7,-38.445427,0.46068656
4,26.149939,89.1716
9,-18.014475,41.707
4,20.107903,77.68783
1,-47.06204,26.847237
0,-37.591976,-32.837357
6,28.200233,-53.651447
6,26.750565,-73.29128
8,46.959934,-30.89978
2,48.71918,2.4525905
5,-16.553186,-82.07736
3,58.31561,50.196537
4,12.950925,62.61481
1,-47.59016,26.548735
9,-27.191061,55.875343
3,40.000458,38.25228
4,18.982265,56.1764
6,16.864887,-59.160355
0,-40.681942,-42.27928
8,51.678814,-33.155567
7,-58.592777,-9.861735
5,-14.660527,-84.455
9,-14.445886,31.803823
9,-24.81678,53.840073
0,-40.625904,-39.90118
4,18.600794,64.561874
8,26.983944,-17.801985
0,-40.341995,-32.55909
9,-11.119488,29.934483
7,-45.259624,-5.264044
2,62.61159,13.014534
5,-10.385377,-53.66055
2,55.933662,13.814343
8,55.395115,-35.05636
8,42.78108,-26.34334
8,53.28686,-34.89048
7,-38.483074,0.9668631
3,61.21382,54.83174
3,52.74571,47.821896
7,-50.794743,-8.925556
3,48.44094,41.10985
8,50.20051,-25.241568
8,46.08669,-32.836735
9,-30.120255,66.61876
8,46.736378,-25.28775
2,80.39526,11.512205
6,34.7458,-70.07104
5,-13.336409,-71.66399
2,59.533077,4.349596
3,55.004864,47.82354
8,20.0793,-14.978352
1,-54.593235,28.233603
9,-10.034438,22.329975
7,-57.263935,-9.633558
9,-19.73462,56.80743
3,53.40678,42.622345
1,-50.526707,27.68244
9,-22.41174,51.171867
6,25.98539,-68.89345
1,-59.14702,31.363829
9,-13.516429,42.012104
9,-21.004017,48.0475
5,-10.146664,-45.01486
9,-21.796442,47.048565
6,32.246777,-80.19652
6,22.883793,-65.872955
7,-62.248367,-13.625584
0,-52.74351,-44.40574
